,path,letter
15342,datasets/asl_alphabet_train/asl_alphabet_train/C/C1806.jpg,C
15343,datasets/asl_alphabet_train/asl_alphabet_train/R/R2359.jpg,R
15344,datasets/asl_alphabet_train/asl_alphabet_train/K/K379.jpg,K
15345,datasets/asl_alphabet_train/asl_alphabet_train/O/O1123.jpg,O
15346,datasets/asl_alphabet_train/asl_alphabet_train/E/E765.jpg,E
15347,datasets/asl_alphabet_train/asl_alphabet_train/P/P739.jpg,P
15348,datasets/asl_alphabet_train/asl_alphabet_train/space/space451.jpg,space
15349,datasets/asl_alphabet_train/asl_alphabet_train/U/U173.jpg,U
15350,datasets/asl_alphabet_train/asl_alphabet_train/O/O1113.jpg,O
15351,datasets/asl_alphabet_train/asl_alphabet_train/N/N2100.jpg,N
15352,datasets/asl_alphabet_train/asl_alphabet_train/R/R1199.jpg,R
15353,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1436.jpg,Y
15354,datasets/asl_alphabet_train/asl_alphabet_train/W/W2353.jpg,W
15355,datasets/asl_alphabet_train/asl_alphabet_train/S/S2398.jpg,S
15356,datasets/asl_alphabet_train/asl_alphabet_train/B/B1938.jpg,B
15357,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y607.jpg,Y
15358,datasets/asl_alphabet_train/asl_alphabet_train/D/D1263.jpg,D
15359,datasets/asl_alphabet_train/asl_alphabet_train/X/X668.jpg,X
15360,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing2596.jpg,nothing
15361,datasets/asl_alphabet_train/asl_alphabet_train/M/M66.jpg,M
15362,datasets/asl_alphabet_train/asl_alphabet_train/G/G2070.jpg,G
15363,datasets/asl_alphabet_train/asl_alphabet_train/T/T2063.jpg,T
15364,datasets/asl_alphabet_train/asl_alphabet_train/I/I885.jpg,I
15365,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z1700.jpg,Z
15366,datasets/asl_alphabet_train/asl_alphabet_train/D/D1550.jpg,D
15367,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1428.jpg,Y
15368,datasets/asl_alphabet_train/asl_alphabet_train/V/V1208.jpg,V
15369,datasets/asl_alphabet_train/asl_alphabet_train/B/B2705.jpg,B
15370,datasets/asl_alphabet_train/asl_alphabet_train/E/E1019.jpg,E
15371,datasets/asl_alphabet_train/asl_alphabet_train/B/B1598.jpg,B
15372,datasets/asl_alphabet_train/asl_alphabet_train/W/W966.jpg,W
15373,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing359.jpg,nothing
15374,datasets/asl_alphabet_train/asl_alphabet_train/G/G2227.jpg,G
15375,datasets/asl_alphabet_train/asl_alphabet_train/F/F951.jpg,F
15376,datasets/asl_alphabet_train/asl_alphabet_train/W/W749.jpg,W
15377,datasets/asl_alphabet_train/asl_alphabet_train/L/L2476.jpg,L
15378,datasets/asl_alphabet_train/asl_alphabet_train/D/D777.jpg,D
15379,datasets/asl_alphabet_train/asl_alphabet_train/L/L2591.jpg,L
15380,datasets/asl_alphabet_train/asl_alphabet_train/S/S2121.jpg,S
15381,datasets/asl_alphabet_train/asl_alphabet_train/B/B927.jpg,B
15382,datasets/asl_alphabet_train/asl_alphabet_train/E/E282.jpg,E
15383,datasets/asl_alphabet_train/asl_alphabet_train/N/N2178.jpg,N
15384,datasets/asl_alphabet_train/asl_alphabet_train/J/J549.jpg,J
15385,datasets/asl_alphabet_train/asl_alphabet_train/L/L2129.jpg,L
15386,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing1838.jpg,nothing
15387,datasets/asl_alphabet_train/asl_alphabet_train/T/T1924.jpg,T
15388,datasets/asl_alphabet_train/asl_alphabet_train/E/E1233.jpg,E
15389,datasets/asl_alphabet_train/asl_alphabet_train/L/L2364.jpg,L
15390,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1154.jpg,Y
15391,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y2319.jpg,Y
15392,datasets/asl_alphabet_train/asl_alphabet_train/T/T2467.jpg,T
15393,datasets/asl_alphabet_train/asl_alphabet_train/C/C2289.jpg,C
15394,datasets/asl_alphabet_train/asl_alphabet_train/V/V1437.jpg,V
15395,datasets/asl_alphabet_train/asl_alphabet_train/M/M2368.jpg,M
15396,datasets/asl_alphabet_train/asl_alphabet_train/J/J1749.jpg,J
15397,datasets/asl_alphabet_train/asl_alphabet_train/A/A2979.jpg,A
15398,datasets/asl_alphabet_train/asl_alphabet_train/M/M1545.jpg,M
15399,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z256.jpg,Z
15400,datasets/asl_alphabet_train/asl_alphabet_train/V/V1074.jpg,V
15401,datasets/asl_alphabet_train/asl_alphabet_train/G/G1732.jpg,G
15402,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z943.jpg,Z
15403,datasets/asl_alphabet_train/asl_alphabet_train/I/I1728.jpg,I
15404,datasets/asl_alphabet_train/asl_alphabet_train/T/T2112.jpg,T
15405,datasets/asl_alphabet_train/asl_alphabet_train/S/S2428.jpg,S
15406,datasets/asl_alphabet_train/asl_alphabet_train/I/I745.jpg,I
15407,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing443.jpg,nothing
15408,datasets/asl_alphabet_train/asl_alphabet_train/M/M251.jpg,M
15409,datasets/asl_alphabet_train/asl_alphabet_train/N/N77.jpg,N
15410,datasets/asl_alphabet_train/asl_alphabet_train/del/del2057.jpg,del
15411,datasets/asl_alphabet_train/asl_alphabet_train/N/N1533.jpg,N
15412,datasets/asl_alphabet_train/asl_alphabet_train/A/A2242.jpg,A
15413,datasets/asl_alphabet_train/asl_alphabet_train/K/K207.jpg,K
15414,datasets/asl_alphabet_train/asl_alphabet_train/F/F688.jpg,F
15415,datasets/asl_alphabet_train/asl_alphabet_train/H/H1590.jpg,H
15416,datasets/asl_alphabet_train/asl_alphabet_train/space/space1795.jpg,space
15417,datasets/asl_alphabet_train/asl_alphabet_train/F/F2992.jpg,F
15418,datasets/asl_alphabet_train/asl_alphabet_train/L/L1874.jpg,L
15419,datasets/asl_alphabet_train/asl_alphabet_train/V/V983.jpg,V
15420,datasets/asl_alphabet_train/asl_alphabet_train/C/C2830.jpg,C
15421,datasets/asl_alphabet_train/asl_alphabet_train/E/E52.jpg,E
15422,datasets/asl_alphabet_train/asl_alphabet_train/G/G1572.jpg,G
15423,datasets/asl_alphabet_train/asl_alphabet_train/E/E562.jpg,E
15424,datasets/asl_alphabet_train/asl_alphabet_train/P/P7.jpg,P
15425,datasets/asl_alphabet_train/asl_alphabet_train/space/space322.jpg,space
15426,datasets/asl_alphabet_train/asl_alphabet_train/F/F2254.jpg,F
15427,datasets/asl_alphabet_train/asl_alphabet_train/N/N701.jpg,N
15428,datasets/asl_alphabet_train/asl_alphabet_train/V/V2333.jpg,V
15429,datasets/asl_alphabet_train/asl_alphabet_train/U/U1408.jpg,U
15430,datasets/asl_alphabet_train/asl_alphabet_train/H/H1591.jpg,H
15431,datasets/asl_alphabet_train/asl_alphabet_train/X/X2209.jpg,X
15432,datasets/asl_alphabet_train/asl_alphabet_train/X/X1105.jpg,X
15433,datasets/asl_alphabet_train/asl_alphabet_train/B/B787.jpg,B
15434,datasets/asl_alphabet_train/asl_alphabet_train/N/N17.jpg,N
15435,datasets/asl_alphabet_train/asl_alphabet_train/V/V1894.jpg,V
15436,datasets/asl_alphabet_train/asl_alphabet_train/I/I2238.jpg,I
15437,datasets/asl_alphabet_train/asl_alphabet_train/X/X2658.jpg,X
15438,datasets/asl_alphabet_train/asl_alphabet_train/U/U1905.jpg,U
15439,datasets/asl_alphabet_train/asl_alphabet_train/C/C1624.jpg,C
15440,datasets/asl_alphabet_train/asl_alphabet_train/del/del1171.jpg,del
15441,datasets/asl_alphabet_train/asl_alphabet_train/R/R1454.jpg,R
15442,datasets/asl_alphabet_train/asl_alphabet_train/L/L1562.jpg,L
15443,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z520.jpg,Z
15444,datasets/asl_alphabet_train/asl_alphabet_train/K/K1054.jpg,K
15445,datasets/asl_alphabet_train/asl_alphabet_train/N/N1658.jpg,N
15446,datasets/asl_alphabet_train/asl_alphabet_train/W/W239.jpg,W
15447,datasets/asl_alphabet_train/asl_alphabet_train/L/L517.jpg,L
15448,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q1015.jpg,Q
15449,datasets/asl_alphabet_train/asl_alphabet_train/M/M2421.jpg,M
15450,datasets/asl_alphabet_train/asl_alphabet_train/W/W2336.jpg,W
15451,datasets/asl_alphabet_train/asl_alphabet_train/space/space1298.jpg,space
15452,datasets/asl_alphabet_train/asl_alphabet_train/space/space2733.jpg,space
15453,datasets/asl_alphabet_train/asl_alphabet_train/G/G2254.jpg,G
15454,datasets/asl_alphabet_train/asl_alphabet_train/F/F479.jpg,F
15455,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q2560.jpg,Q
15456,datasets/asl_alphabet_train/asl_alphabet_train/space/space693.jpg,space
15457,datasets/asl_alphabet_train/asl_alphabet_train/U/U2416.jpg,U
15458,datasets/asl_alphabet_train/asl_alphabet_train/M/M1632.jpg,M
15459,datasets/asl_alphabet_train/asl_alphabet_train/L/L1034.jpg,L
15460,datasets/asl_alphabet_train/asl_alphabet_train/R/R796.jpg,R
15461,datasets/asl_alphabet_train/asl_alphabet_train/R/R350.jpg,R
15462,datasets/asl_alphabet_train/asl_alphabet_train/S/S49.jpg,S
15463,datasets/asl_alphabet_train/asl_alphabet_train/space/space78.jpg,space
15464,datasets/asl_alphabet_train/asl_alphabet_train/L/L1224.jpg,L
15465,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing1324.jpg,nothing
15466,datasets/asl_alphabet_train/asl_alphabet_train/S/S638.jpg,S
15467,datasets/asl_alphabet_train/asl_alphabet_train/del/del190.jpg,del
15468,datasets/asl_alphabet_train/asl_alphabet_train/D/D1279.jpg,D
15469,datasets/asl_alphabet_train/asl_alphabet_train/M/M1550.jpg,M
15470,datasets/asl_alphabet_train/asl_alphabet_train/I/I1820.jpg,I
15471,datasets/asl_alphabet_train/asl_alphabet_train/B/B2382.jpg,B
15472,datasets/asl_alphabet_train/asl_alphabet_train/N/N734.jpg,N
15473,datasets/asl_alphabet_train/asl_alphabet_train/G/G1722.jpg,G
15474,datasets/asl_alphabet_train/asl_alphabet_train/F/F1843.jpg,F
15475,datasets/asl_alphabet_train/asl_alphabet_train/C/C15.jpg,C
15476,datasets/asl_alphabet_train/asl_alphabet_train/B/B1152.jpg,B
15477,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q2563.jpg,Q
15478,datasets/asl_alphabet_train/asl_alphabet_train/C/C2885.jpg,C
15479,datasets/asl_alphabet_train/asl_alphabet_train/S/S28.jpg,S
15480,datasets/asl_alphabet_train/asl_alphabet_train/A/A2256.jpg,A
15481,datasets/asl_alphabet_train/asl_alphabet_train/E/E39.jpg,E
15482,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1631.jpg,Y
15483,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1203.jpg,Y
15484,datasets/asl_alphabet_train/asl_alphabet_train/H/H1876.jpg,H
15485,datasets/asl_alphabet_train/asl_alphabet_train/R/R704.jpg,R
15486,datasets/asl_alphabet_train/asl_alphabet_train/S/S2574.jpg,S
15487,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q696.jpg,Q
15488,datasets/asl_alphabet_train/asl_alphabet_train/B/B1514.jpg,B
15489,datasets/asl_alphabet_train/asl_alphabet_train/del/del2223.jpg,del
15490,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z115.jpg,Z
15491,datasets/asl_alphabet_train/asl_alphabet_train/P/P1477.jpg,P
15492,datasets/asl_alphabet_train/asl_alphabet_train/V/V1272.jpg,V
15493,datasets/asl_alphabet_train/asl_alphabet_train/K/K2325.jpg,K
15494,datasets/asl_alphabet_train/asl_alphabet_train/S/S1350.jpg,S
15495,datasets/asl_alphabet_train/asl_alphabet_train/G/G2332.jpg,G
15496,datasets/asl_alphabet_train/asl_alphabet_train/X/X874.jpg,X
15497,datasets/asl_alphabet_train/asl_alphabet_train/R/R2613.jpg,R
15498,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1137.jpg,Y
15499,datasets/asl_alphabet_train/asl_alphabet_train/J/J1455.jpg,J
15500,datasets/asl_alphabet_train/asl_alphabet_train/X/X1078.jpg,X
15501,datasets/asl_alphabet_train/asl_alphabet_train/T/T5.jpg,T
15502,datasets/asl_alphabet_train/asl_alphabet_train/space/space2451.jpg,space
15503,datasets/asl_alphabet_train/asl_alphabet_train/I/I1288.jpg,I
15504,datasets/asl_alphabet_train/asl_alphabet_train/D/D737.jpg,D
15505,datasets/asl_alphabet_train/asl_alphabet_train/A/A2656.jpg,A
15506,datasets/asl_alphabet_train/asl_alphabet_train/H/H2970.jpg,H
15507,datasets/asl_alphabet_train/asl_alphabet_train/space/space1380.jpg,space
15508,datasets/asl_alphabet_train/asl_alphabet_train/X/X1109.jpg,X
15509,datasets/asl_alphabet_train/asl_alphabet_train/F/F800.jpg,F
15510,datasets/asl_alphabet_train/asl_alphabet_train/B/B769.jpg,B
15511,datasets/asl_alphabet_train/asl_alphabet_train/W/W2172.jpg,W
15512,datasets/asl_alphabet_train/asl_alphabet_train/T/T1259.jpg,T
15513,datasets/asl_alphabet_train/asl_alphabet_train/A/A791.jpg,A
15514,datasets/asl_alphabet_train/asl_alphabet_train/P/P2198.jpg,P
15515,datasets/asl_alphabet_train/asl_alphabet_train/N/N1656.jpg,N
15516,datasets/asl_alphabet_train/asl_alphabet_train/space/space1500.jpg,space
15517,datasets/asl_alphabet_train/asl_alphabet_train/H/H951.jpg,H
15518,datasets/asl_alphabet_train/asl_alphabet_train/W/W2658.jpg,W
15519,datasets/asl_alphabet_train/asl_alphabet_train/B/B1538.jpg,B
15520,datasets/asl_alphabet_train/asl_alphabet_train/S/S425.jpg,S
15521,datasets/asl_alphabet_train/asl_alphabet_train/V/V794.jpg,V
15522,datasets/asl_alphabet_train/asl_alphabet_train/O/O532.jpg,O
15523,datasets/asl_alphabet_train/asl_alphabet_train/S/S2865.jpg,S
15524,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing1701.jpg,nothing
15525,datasets/asl_alphabet_train/asl_alphabet_train/space/space1302.jpg,space
15526,datasets/asl_alphabet_train/asl_alphabet_train/X/X1271.jpg,X
15527,datasets/asl_alphabet_train/asl_alphabet_train/J/J2133.jpg,J
15528,datasets/asl_alphabet_train/asl_alphabet_train/O/O1528.jpg,O
15529,datasets/asl_alphabet_train/asl_alphabet_train/K/K29.jpg,K
15530,datasets/asl_alphabet_train/asl_alphabet_train/P/P1592.jpg,P
15531,datasets/asl_alphabet_train/asl_alphabet_train/G/G944.jpg,G
15532,datasets/asl_alphabet_train/asl_alphabet_train/P/P239.jpg,P
15533,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y412.jpg,Y
15534,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q2888.jpg,Q
15535,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q1612.jpg,Q
15536,datasets/asl_alphabet_train/asl_alphabet_train/S/S318.jpg,S
15537,datasets/asl_alphabet_train/asl_alphabet_train/S/S1533.jpg,S
15538,datasets/asl_alphabet_train/asl_alphabet_train/del/del2504.jpg,del
15539,datasets/asl_alphabet_train/asl_alphabet_train/K/K2035.jpg,K
15540,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1691.jpg,Y
15541,datasets/asl_alphabet_train/asl_alphabet_train/E/E2078.jpg,E
15542,datasets/asl_alphabet_train/asl_alphabet_train/I/I1370.jpg,I
15543,datasets/asl_alphabet_train/asl_alphabet_train/H/H1561.jpg,H
15544,datasets/asl_alphabet_train/asl_alphabet_train/F/F110.jpg,F
15545,datasets/asl_alphabet_train/asl_alphabet_train/del/del838.jpg,del
15546,datasets/asl_alphabet_train/asl_alphabet_train/E/E2727.jpg,E
15547,datasets/asl_alphabet_train/asl_alphabet_train/I/I374.jpg,I
15548,datasets/asl_alphabet_train/asl_alphabet_train/O/O2513.jpg,O
15549,datasets/asl_alphabet_train/asl_alphabet_train/F/F539.jpg,F
15550,datasets/asl_alphabet_train/asl_alphabet_train/O/O2059.jpg,O
15551,datasets/asl_alphabet_train/asl_alphabet_train/del/del470.jpg,del
15552,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing147.jpg,nothing
15553,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q2065.jpg,Q
15554,datasets/asl_alphabet_train/asl_alphabet_train/del/del917.jpg,del
15555,datasets/asl_alphabet_train/asl_alphabet_train/B/B908.jpg,B
15556,datasets/asl_alphabet_train/asl_alphabet_train/A/A2038.jpg,A
15557,datasets/asl_alphabet_train/asl_alphabet_train/B/B1724.jpg,B
15558,datasets/asl_alphabet_train/asl_alphabet_train/M/M1376.jpg,M
15559,datasets/asl_alphabet_train/asl_alphabet_train/C/C1306.jpg,C
15560,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z1701.jpg,Z
15561,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q227.jpg,Q
15562,datasets/asl_alphabet_train/asl_alphabet_train/F/F605.jpg,F
15563,datasets/asl_alphabet_train/asl_alphabet_train/space/space621.jpg,space
15564,datasets/asl_alphabet_train/asl_alphabet_train/E/E2800.jpg,E
15565,datasets/asl_alphabet_train/asl_alphabet_train/N/N1354.jpg,N
15566,datasets/asl_alphabet_train/asl_alphabet_train/K/K707.jpg,K
15567,datasets/asl_alphabet_train/asl_alphabet_train/D/D355.jpg,D
15568,datasets/asl_alphabet_train/asl_alphabet_train/H/H1660.jpg,H
15569,datasets/asl_alphabet_train/asl_alphabet_train/T/T1785.jpg,T
15570,datasets/asl_alphabet_train/asl_alphabet_train/E/E815.jpg,E
15571,datasets/asl_alphabet_train/asl_alphabet_train/P/P2726.jpg,P
15572,datasets/asl_alphabet_train/asl_alphabet_train/K/K733.jpg,K
15573,datasets/asl_alphabet_train/asl_alphabet_train/V/V616.jpg,V
15574,datasets/asl_alphabet_train/asl_alphabet_train/G/G766.jpg,G
15575,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q365.jpg,Q
15576,datasets/asl_alphabet_train/asl_alphabet_train/L/L1824.jpg,L
15577,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z2916.jpg,Z
15578,datasets/asl_alphabet_train/asl_alphabet_train/V/V1060.jpg,V
15579,datasets/asl_alphabet_train/asl_alphabet_train/X/X1175.jpg,X
15580,datasets/asl_alphabet_train/asl_alphabet_train/W/W406.jpg,W
15581,datasets/asl_alphabet_train/asl_alphabet_train/S/S2611.jpg,S
15582,datasets/asl_alphabet_train/asl_alphabet_train/V/V2886.jpg,V
15583,datasets/asl_alphabet_train/asl_alphabet_train/space/space840.jpg,space
15584,datasets/asl_alphabet_train/asl_alphabet_train/D/D161.jpg,D
15585,datasets/asl_alphabet_train/asl_alphabet_train/E/E534.jpg,E
15586,datasets/asl_alphabet_train/asl_alphabet_train/M/M826.jpg,M
15587,datasets/asl_alphabet_train/asl_alphabet_train/L/L2887.jpg,L
15588,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z2093.jpg,Z
15589,datasets/asl_alphabet_train/asl_alphabet_train/U/U2844.jpg,U
15590,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y2458.jpg,Y
15591,datasets/asl_alphabet_train/asl_alphabet_train/K/K75.jpg,K
15592,datasets/asl_alphabet_train/asl_alphabet_train/U/U461.jpg,U
15593,datasets/asl_alphabet_train/asl_alphabet_train/U/U1329.jpg,U
15594,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y272.jpg,Y
15595,datasets/asl_alphabet_train/asl_alphabet_train/A/A537.jpg,A
15596,datasets/asl_alphabet_train/asl_alphabet_train/T/T436.jpg,T
15597,datasets/asl_alphabet_train/asl_alphabet_train/K/K1635.jpg,K
15598,datasets/asl_alphabet_train/asl_alphabet_train/W/W2895.jpg,W
15599,datasets/asl_alphabet_train/asl_alphabet_train/M/M879.jpg,M
15600,datasets/asl_alphabet_train/asl_alphabet_train/B/B1969.jpg,B
15601,datasets/asl_alphabet_train/asl_alphabet_train/M/M308.jpg,M
15602,datasets/asl_alphabet_train/asl_alphabet_train/M/M997.jpg,M
15603,datasets/asl_alphabet_train/asl_alphabet_train/X/X259.jpg,X
15604,datasets/asl_alphabet_train/asl_alphabet_train/N/N2609.jpg,N
15605,datasets/asl_alphabet_train/asl_alphabet_train/A/A196.jpg,A
15606,datasets/asl_alphabet_train/asl_alphabet_train/S/S2838.jpg,S
15607,datasets/asl_alphabet_train/asl_alphabet_train/B/B1613.jpg,B
15608,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z2495.jpg,Z
15609,datasets/asl_alphabet_train/asl_alphabet_train/A/A1604.jpg,A
15610,datasets/asl_alphabet_train/asl_alphabet_train/B/B1131.jpg,B
15611,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q2800.jpg,Q
15612,datasets/asl_alphabet_train/asl_alphabet_train/L/L1205.jpg,L
15613,datasets/asl_alphabet_train/asl_alphabet_train/K/K478.jpg,K
15614,datasets/asl_alphabet_train/asl_alphabet_train/C/C119.jpg,C
15615,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y391.jpg,Y
15616,datasets/asl_alphabet_train/asl_alphabet_train/U/U8.jpg,U
15617,datasets/asl_alphabet_train/asl_alphabet_train/A/A2302.jpg,A
15618,datasets/asl_alphabet_train/asl_alphabet_train/V/V218.jpg,V
15619,datasets/asl_alphabet_train/asl_alphabet_train/C/C1586.jpg,C
15620,datasets/asl_alphabet_train/asl_alphabet_train/S/S712.jpg,S
15621,datasets/asl_alphabet_train/asl_alphabet_train/D/D2634.jpg,D
15622,datasets/asl_alphabet_train/asl_alphabet_train/C/C544.jpg,C
15623,datasets/asl_alphabet_train/asl_alphabet_train/H/H172.jpg,H
15624,datasets/asl_alphabet_train/asl_alphabet_train/H/H2042.jpg,H
15625,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q936.jpg,Q
15626,datasets/asl_alphabet_train/asl_alphabet_train/U/U1845.jpg,U
15627,datasets/asl_alphabet_train/asl_alphabet_train/F/F644.jpg,F
15628,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q450.jpg,Q
15629,datasets/asl_alphabet_train/asl_alphabet_train/B/B670.jpg,B
15630,datasets/asl_alphabet_train/asl_alphabet_train/G/G2298.jpg,G
15631,datasets/asl_alphabet_train/asl_alphabet_train/D/D1158.jpg,D
15632,datasets/asl_alphabet_train/asl_alphabet_train/P/P1118.jpg,P
15633,datasets/asl_alphabet_train/asl_alphabet_train/C/C2683.jpg,C
15634,datasets/asl_alphabet_train/asl_alphabet_train/space/space1533.jpg,space
15635,datasets/asl_alphabet_train/asl_alphabet_train/W/W1628.jpg,W
15636,datasets/asl_alphabet_train/asl_alphabet_train/P/P1766.jpg,P
15637,datasets/asl_alphabet_train/asl_alphabet_train/G/G1016.jpg,G
15638,datasets/asl_alphabet_train/asl_alphabet_train/H/H1320.jpg,H
15639,datasets/asl_alphabet_train/asl_alphabet_train/X/X211.jpg,X
15640,datasets/asl_alphabet_train/asl_alphabet_train/X/X286.jpg,X
15641,datasets/asl_alphabet_train/asl_alphabet_train/G/G1805.jpg,G
15642,datasets/asl_alphabet_train/asl_alphabet_train/V/V1601.jpg,V
15643,datasets/asl_alphabet_train/asl_alphabet_train/A/A94.jpg,A
15644,datasets/asl_alphabet_train/asl_alphabet_train/X/X1602.jpg,X
15645,datasets/asl_alphabet_train/asl_alphabet_train/D/D1705.jpg,D
15646,datasets/asl_alphabet_train/asl_alphabet_train/R/R1692.jpg,R
15647,datasets/asl_alphabet_train/asl_alphabet_train/V/V1022.jpg,V
15648,datasets/asl_alphabet_train/asl_alphabet_train/O/O2225.jpg,O
15649,datasets/asl_alphabet_train/asl_alphabet_train/O/O1040.jpg,O
15650,datasets/asl_alphabet_train/asl_alphabet_train/E/E1634.jpg,E
15651,datasets/asl_alphabet_train/asl_alphabet_train/F/F2984.jpg,F
15652,datasets/asl_alphabet_train/asl_alphabet_train/V/V2870.jpg,V
15653,datasets/asl_alphabet_train/asl_alphabet_train/U/U1967.jpg,U
15654,datasets/asl_alphabet_train/asl_alphabet_train/H/H402.jpg,H
15655,datasets/asl_alphabet_train/asl_alphabet_train/F/F985.jpg,F
15656,datasets/asl_alphabet_train/asl_alphabet_train/G/G2317.jpg,G
15657,datasets/asl_alphabet_train/asl_alphabet_train/U/U586.jpg,U
15658,datasets/asl_alphabet_train/asl_alphabet_train/C/C1591.jpg,C
15659,datasets/asl_alphabet_train/asl_alphabet_train/N/N204.jpg,N
15660,datasets/asl_alphabet_train/asl_alphabet_train/H/H2294.jpg,H
15661,datasets/asl_alphabet_train/asl_alphabet_train/O/O2098.jpg,O
15662,datasets/asl_alphabet_train/asl_alphabet_train/T/T2619.jpg,T
15663,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z717.jpg,Z
15664,datasets/asl_alphabet_train/asl_alphabet_train/C/C1032.jpg,C
15665,datasets/asl_alphabet_train/asl_alphabet_train/C/C2897.jpg,C
15666,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q2159.jpg,Q
15667,datasets/asl_alphabet_train/asl_alphabet_train/W/W1004.jpg,W
15668,datasets/asl_alphabet_train/asl_alphabet_train/D/D2175.jpg,D
15669,datasets/asl_alphabet_train/asl_alphabet_train/H/H905.jpg,H
15670,datasets/asl_alphabet_train/asl_alphabet_train/S/S1421.jpg,S
15671,datasets/asl_alphabet_train/asl_alphabet_train/del/del1407.jpg,del
15672,datasets/asl_alphabet_train/asl_alphabet_train/X/X463.jpg,X
15673,datasets/asl_alphabet_train/asl_alphabet_train/space/space388.jpg,space
15674,datasets/asl_alphabet_train/asl_alphabet_train/X/X1867.jpg,X
15675,datasets/asl_alphabet_train/asl_alphabet_train/B/B979.jpg,B
15676,datasets/asl_alphabet_train/asl_alphabet_train/C/C660.jpg,C
15677,datasets/asl_alphabet_train/asl_alphabet_train/E/E2422.jpg,E
15678,datasets/asl_alphabet_train/asl_alphabet_train/H/H598.jpg,H
15679,datasets/asl_alphabet_train/asl_alphabet_train/del/del1654.jpg,del
15680,datasets/asl_alphabet_train/asl_alphabet_train/P/P1958.jpg,P
15681,datasets/asl_alphabet_train/asl_alphabet_train/G/G613.jpg,G
15682,datasets/asl_alphabet_train/asl_alphabet_train/L/L1861.jpg,L
15683,datasets/asl_alphabet_train/asl_alphabet_train/P/P2863.jpg,P
15684,datasets/asl_alphabet_train/asl_alphabet_train/L/L1044.jpg,L
15685,datasets/asl_alphabet_train/asl_alphabet_train/X/X2883.jpg,X
15686,datasets/asl_alphabet_train/asl_alphabet_train/X/X2050.jpg,X
15687,datasets/asl_alphabet_train/asl_alphabet_train/L/L1895.jpg,L
15688,datasets/asl_alphabet_train/asl_alphabet_train/O/O534.jpg,O
15689,datasets/asl_alphabet_train/asl_alphabet_train/space/space187.jpg,space
15690,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z1828.jpg,Z
15691,datasets/asl_alphabet_train/asl_alphabet_train/E/E2450.jpg,E
15692,datasets/asl_alphabet_train/asl_alphabet_train/P/P1409.jpg,P
15693,datasets/asl_alphabet_train/asl_alphabet_train/R/R2262.jpg,R
15694,datasets/asl_alphabet_train/asl_alphabet_train/X/X2861.jpg,X
15695,datasets/asl_alphabet_train/asl_alphabet_train/W/W1257.jpg,W
15696,datasets/asl_alphabet_train/asl_alphabet_train/F/F2494.jpg,F
15697,datasets/asl_alphabet_train/asl_alphabet_train/N/N1659.jpg,N
15698,datasets/asl_alphabet_train/asl_alphabet_train/D/D145.jpg,D
15699,datasets/asl_alphabet_train/asl_alphabet_train/N/N484.jpg,N
